product_id,category,weight,fulfillment_type,price,popularity,weather_exposure,avg_days_to_ship,sales
IP576,5,9.69,1,192.41,0.1358,6,5,44917.91
IP633,4,10.42,1,238.15,0.5772,4,5,53225.86
IP724,2,34.61,1,328.87,0.0179,13,4,11081.16
IP800,1,23.88,1,562.69,0.3101,5,4,25087.4
IP808,6,3.71,0,61.63,0.0058,18,4,5990.24
IP830,1,49.2,1,739.38,0.2089,4,6,25688.63
IP878,4,42.4,1,410.13,0.0298,24,8,6757.43
IP946,2,48.64,1,366.78,0.131,5,6,9521.67
IP991,3,25.14,1,377.42,0.017,1,5,7164.29
IQ085,1,52.34,1,444.12,0.0761,3,6,16777.37
IQ110,1,99.05,0,784.58,0.1305,16,7,30246.42
IQ122,1,20.69,0,534.01,0.301,7,3,8713.85
IQ173,1,31.75,1,426.06,0.0541,18,8,13521.65
IQ224,1,73.91,0,544.09,0.1209,0,4,41788.14
IQ270,1,62.77,1,558.41,0.3188,6,7,14748.83
IQ302,3,25.34,1,441.44,0.0435,2,5,22604.97
IQ389,1,109.09,1,611.99,0.6806,3,6,67817.36
IQ397,1,76.84,0,467.36,0.1356,15,6,21232.78
IQ435,2,107.85,1,498.45,0.0215,16,9,14237.1
IQ443,1,45.48,0,589.47,0.1006,3,3,8023.72
IQ453,5,33.73,0,235.23,0.4157,7,4,106338.82
IQ474,2,81.26,1,523.16,0.027,8,6,14532.37
IQ504,1,55.11,1,463.4,0.6057,1,4,43977.85
IQ580,1,46.7,0,560.63,0.1174,7,4,10305.46
IQ635,4,15.31,1,215.88,0.005,14,6,6316.2
IQ668,5,38.9,0,229.74,0.3935,27,5,14803.47
IQ711,6,2.18,1,52.1,0.2627,0,4,22061.54
IQ740,3,29.17,1,367.6,0.25,6,4,40375.13
IQ768,4,8.02,1,235.32,0.5489,3,5,86207.27
IQ838,2,35.09,1,396.68,0.0879,3,4,13189.52
IQ846,2,74.56,0,407.66,0.0077,1,4,33520.95
IQ850,1,57.85,1,394.48,0.4197,5,5,34324.71
IQ857,3,24.98,0,386.87,0.1613,5,3,37706.74
IQ918,2,23.95,1,440.69,0.0837,5,6,11769.45
IQ925,1,49.76,0,620.76,0.7314,6,3,99071.55
IQ926,2,54.62,1,378.03,0.0836,13,7,10138.91
IR021,5,11.86,0,221.78,0.0538,22,6,32470.36
IR062,5,38.35,0,275.33,0.066,7,5,10678.01
IR096,1,66.73,1,515.89,0.0588,0,5,16992.02
IR106,1,46.61,0,453.96,0.2185,5,4,62095.8
IR122,1,120.62,1,705.13,0.0011,1,7,6465.42
IR143,5,22.88,1,190.55,0.1934,23,7,16196.64
IR234,1,97.99,1,454.85,0.0725,6,7,9326.31
IR275,3,19.76,1,478.86,0.1938,15,8,17478.98
IR281,6,1.14,1,41.91,0.1243,7,4,3312.06
IR385,3,34.35,1,293.76,0.0472,7,4,53842.68
IR395,5,29.26,1,250.5,0.2475,5,5,61275.23
IR411,2,40.96,1,375.72,0.2803,3,4,30140.36
IR531,2,111.39,1,514.55,0.0171,6,6,17979.75
IR592,1,74.8,1,630.17,0.2022,25,7,20474.6
IR727,2,40.3,1,358.79,0.1598,0,6,13363.03
IR787,1,43.22,1,469.63,0.2627,22,8,12547.72
IR816,2,14.8,1,577.18,0.3294,7,5,14044.47
IR844,2,32.18,0,239.91,0.7688,5,2,132928.85
IR976,3,32.74,1,349.61,0.0584,22,7,7165.4
IS082,2,84.02,1,509.43,0.1057,6,6,35569.42
IS109,2,28.42,0,436.22,0.0041,5,3,17666.17
IS192,2,104.92,1,660.09,0.4644,1,7,18297.87
IS196,3,17.97,1,299.06,0.1655,26,8,6649.79
IS261,2,72.89,1,448.18,0.0152,19,7,35227.04
IS321,2,27.7,1,398.2,0.3227,6,7,15757.27
IS395,1,83.57,0,540.51,0.34,0,4,54878.06
IS519,2,46.93,0,318.7,0.0321,6,5,3074.83
IS556,1,84.34,1,799.87,0.306,6,7,48148.96
IS566,5,48.12,0,174.74,0.3844,28,6,29784.21
IS568,2,143.34,1,596.99,0.081,23,10,20422.74
IS589,4,21.59,0,354.31,0.056,18,5,11045.73
IS683,3,22.79,1,380.49,0.4338,0,3,28465.24
IS688,1,176.67,1,561.89,0.0215,0,8,27516.36
IS719,6,1.8,1,48.4,0.0237,7,5,24413.51
IS789,3,54.99,1,496.39,0.1524,10,6,27225.71
IS911,3,31.19,0,380.42,0.3199,8,4,71238.26
IS931,5,57.46,1,333.19,0.1481,7,6,4833.31
IS944,1,23.96,1,647.75,0.2154,5,4,55671.46
IS959,2,27.12,0,479.62,0.0401,24,6,21529.0
IS963,1,18.27,1,590.84,0.4519,3,4,29662.64
IT049,6,0.69,1,38.78,0.0132,7,4,10511.48
IT157,4,30.87,0,335.81,0.0091,4,4,24623.23
IT219,2,13.32,1,332.24,0.0079,6,5,5947.66
IT222,2,52.65,1,634.95,0.1934,29,7,38810.97
IT364,3,33.36,1,407.29,0.257,28,8,25516.99
IT405,2,36.05,1,408.05,0.229,11,6,22261.98
IT430,1,15.08,0,432.75,0.3862,16,5,155310.31
IT461,1,50.1,0,546.9,0.0032,28,7,14461.3
IT499,2,45.98,1,424.31,0.1188,5,6,20225.2
IT506,2,39.81,1,462.54,0.1676,2,5,10946.68
IT610,1,42.52,0,529.08,0.0217,4,5,19468.66
IT647,5,15.3,1,253.22,0.033,3,5,17560.22
IT653,2,23.0,1,379.65,0.0717,0,3,20513.41
IT717,4,43.46,1,327.96,0.0044,2,5,4987.73
IT727,3,24.85,1,347.87,0.3523,18,7,10232.87
IT922,1,65.5,0,695.49,0.0064,1,4,7405.81
IT955,4,30.67,0,413.94,0.0728,13,5,20863.59
IU034,1,19.28,1,597.57,0.1736,2,5,41019.35
IU088,1,92.97,1,482.56,0.5266,6,7,41945.9
IU154,1,165.21,1,770.03,0.3604,3,9,11337.26
IU214,3,27.18,1,330.97,0.0646,11,4,9452.28
IU222,1,28.32,1,517.21,0.221,29,7,55028.63
IU359,1,47.13,1,525.08,0.6218,5,5,28943.46
IU454,2,87.51,1,405.82,0.0133,2,5,16623.14
IU517,2,42.17,1,374.18,0.0707,30,9,13689.26
IU574,3,39.18,0,321.45,0.4662,5,6,29127.45
IU580,1,65.64,1,528.26,0.3538,1,5,53351.12
IU583,6,0.76,1,46.27,0.0331,5,4,6576.47
IU624,2,16.86,0,338.01,0.2378,6,4,36163.06
IU700,3,8.62,1,380.37,0.0751,7,5,8382.58
IU903,2,23.07,1,464.8,0.0397,23,8,7795.01
IV066,4,20.59,1,305.23,0.0063,2,5,22837.68
IV166,1,98.5,0,520.35,0.121,2,4,20869.87
IV189,4,14.34,1,271.29,0.0068,28,8,3938.98
IV339,6,1.04,1,48.43,0.0236,5,3,36046.86
IV429,5,34.26,0,275.94,0.4546,4,3,31091.28
IV437,2,49.31,0,445.03,0.2746,3,4,154851.62
IV621,1,53.12,1,561.38,0.4607,15,6,20334.26
IV680,1,74.73,0,600.92,0.0108,13,5,33787.57
IV723,1,19.22,1,518.46,0.0729,18,7,12285.34
IV746,1,15.96,1,435.06,0.0147,7,5,12200.18
IV767,1,36.12,1,453.25,0.1284,7,7,22565.17
IV824,1,37.11,1,495.29,0.0072,5,4,19658.37
IV840,1,88.06,1,608.94,0.0041,20,7,11623.63
IV891,5,11.05,1,176.56,0.0669,6,4,7513.44
IV931,4,26.4,0,311.22,0.0152,28,7,7672.63
IV951,1,54.64,1,627.05,0.1094,5,5,6822.73
IW021,2,92.54,1,565.15,0.2488,3,7,15104.73
IW042,1,146.69,1,659.34,0.2606,19,9,19187.5
IW070,1,67.35,0,515.81,0.4833,6,3,290813.26
IW112,6,0.98,0,42.68,0.5747,22,6,42991.04
IW135,6,1.05,1,49.12,0.107,2,4,30541.32
IW137,4,17.17,1,228.33,0.0862,5,6,17365.5
IW214,1,22.71,1,459.22,0.1996,20,8,27531.58
IW237,3,48.21,1,350.58,0.0746,0,5,9868.06
IW248,1,32.8,1,504.51,0.2246,3,5,69307.11
IW336,2,59.9,1,478.27,0.0367,14,7,30789.08
IW345,1,52.5,1,573.87,0.1397,6,6,36768.24
IW587,4,9.07,0,271.58,0.2616,9,2,26794.95
IW590,5,60.4,1,240.77,0.0154,3,7,3612.32
IW616,2,81.25,0,491.5,0.054,5,3,33371.07
IW714,2,35.58,1,362.93,0.125,0,4,20277.16
IW740,1,39.74,1,467.63,0.029,15,7,20731.83
IW920,4,19.5,1,440.88,0.0216,1,6,17781.0
IX023,3,17.53,1,277.42,0.0021,4,6,19122.09
IX054,4,19.85,1,329.41,0.0149,18,7,8617.65
IX112,1,68.66,1,384.0,0.0912,1,6,5873.0
IX176,1,71.64,1,509.7,0.0256,2,6,41072.05
IX212,2,94.46,1,562.24,0.055,10,7,10879.49
IX319,1,84.34,1,678.53,0.0113,21,8,4500.49
IX394,1,23.15,0,453.14,0.1092,18,7,38802.8
IX435,2,102.85,0,522.17,0.4486,0,3,40430.89
IX454,4,56.07,0,356.87,0.0631,27,8,22385.16
IX481,1,27.44,1,595.71,0.1297,4,4,15989.32
IX513,2,31.87,1,359.78,0.4057,7,5,88349.87
IX676,1,32.21,1,561.48,0.0175,5,6,10998.03
IX690,2,96.94,1,616.9,0.4361,1,6,227285.77
IX777,2,11.98,0,409.07,0.505,2,3,163107.28
IX935,1,83.75,1,559.82,0.0087,18,8,12676.67
IX953,2,120.0,0,552.97,0.0553,12,6,23115.22
IY003,1,48.32,1,582.72,0.8353,3,6,165541.92
IY056,2,58.09,1,465.46,0.0586,0,5,6012.65
IY120,1,137.65,1,449.82,0.4396,3,7,30586.93
IY192,1,51.76,1,669.17,0.1101,21,8,6464.48
IY213,4,11.31,1,202.62,0.0012,4,5,30064.7
IY239,1,32.38,1,429.4,0.4668,3,5,19528.87
IY294,2,69.04,1,470.26,0.3332,17,7,13858.94
IY306,1,102.23,1,777.52,0.0953,1,7,2065.2
IY307,3,24.82,1,341.07,0.5986,9,6,93268.63
IY315,3,12.99,0,396.64,0.002,21,5,20819.57
IY332,1,54.8,0,512.62,0.1377,0,3,4893.73
IY389,2,82.93,0,487.94,0.435,6,5,122962.66
IY404,2,42.41,1,375.31,0.4342,0,4,103807.58
IY447,3,32.86,1,311.0,0.0888,8,4,9902.1
IY484,1,47.77,1,293.88,0.0705,30,9,9911.83
IY497,1,29.0,1,423.24,0.0541,6,4,36639.12
IY743,4,18.04,0,311.09,0.0811,7,3,11701.6
IY757,2,51.59,1,412.67,0.0231,2,6,6033.55
IY897,4,10.01,1,334.92,0.3204,17,6,41116.81
IY929,1,27.24,1,541.9,0.0408,10,7,24422.73
IY932,4,37.36,0,338.14,0.0803,1,3,22344.73
IY992,1,67.1,1,605.54,0.3763,3,5,56749.68
IZ011,1,71.09,1,560.18,0.1313,0,5,62633.95
IZ128,1,43.57,0,500.66,0.0015,2,3,80715.63
IZ150,1,25.89,1,539.32,0.0539,2,4,14173.65
IZ170,6,0.88,1,18.12,0.0074,3,4,6213.32
IZ223,5,8.47,1,223.77,0.7288,4,4,67884.34
IZ240,3,32.19,1,336.26,0.1695,1,4,22741.25
IZ306,2,32.16,1,431.17,0.2618,4,6,35872.07
IZ311,5,19.9,1,196.41,0.4022,6,5,19833.35
IZ347,1,37.31,0,517.77,0.0129,18,5,10987.13
IZ439,6,1.53,1,31.26,0.5519,15,6,14331.31
IZ459,5,9.78,0,173.19,0.0248,5,3,21887.95
IZ477,5,17.31,0,187.94,0.2196,16,3,13992.89
IZ728,1,45.43,0,510.95,0.3537,7,5,64254.94
IZ730,1,56.66,1,562.59,0.0925,3,6,24053.91
IZ887,1,28.09,1,456.51,0.2031,3,6,25986.14
IZ949,2,72.12,1,492.19,0.1566,2,5,15675.71
JA124,3,39.88,1,439.69,0.2549,1,5,28681.81
JA130,1,19.63,1,471.18,0.1742,20,8,6727.75
JA189,5,57.37,1,241.86,0.2719,3,5,32439.61
JA377,2,29.1,1,401.39,0.105,6,6,59503.84
JA378,2,89.59,0,582.6,0.0043,6,5,6093.58
JA485,1,30.96,0,667.4,0.1573,7,4,9886.05
JA524,2,100.84,1,456.46,0.3189,2,6,11683.68
JA539,1,110.25,1,503.62,0.4633,5,7,13097.1
JA560,3,16.98,1,345.34,0.3647,9,5,25294.04
JA587,1,78.01,0,555.54,0.2344,7,4,49738.5
JA615,4,17.28,1,390.46,0.3686,8,6,25471.83
JA689,2,76.0,1,423.58,0.1026,18,6,11268.74
JA708,5,80.52,0,257.4,0.2426,3,4,49921.74
JA826,5,36.8,1,241.49,0.1025,12,8,3740.29
JA915,2,80.94,1,507.38,0.2211,15,8,23401.13
JA926,1,51.65,1,530.26,0.1678,6,6,36114.83
JB012,1,15.28,0,396.84,0.0669,7,3,15480.35
JB096,3,14.21,0,252.79,0.3965,5,3,33187.53
JB114,6,1.11,1,39.94,0.0928,1,4,12449.24
JB244,1,115.88,1,747.76,0.0947,7,8,7927.33
JB282,1,24.82,1,448.29,0.5703,5,5,60690.96
JB293,2,112.47,1,637.75,0.0305,24,11,3659.46
JB347,6,1.18,1,35.13,0.0316,0,3,13855.81
JB425,1,110.64,1,549.15,0.2438,7,7,16822.14
JB522,5,19.23,0,196.53,0.5319,5,3,98978.93
JB554,4,26.12,0,314.14,0.432,7,4,53024.43
JB586,3,40.29,1,222.61,0.4487,0,4,67141.26
JB606,3,15.49,0,396.97,0.0932,7,5,14613.31
JB821,1,69.26,1,564.59,0.1967,1,5,13407.98
JC057,2,66.84,1,339.23,0.1789,14,5,6020.49
JC172,4,24.26,0,362.09,0.0498,5,3,27010.67
JC224,3,26.68,0,282.59,0.0762,2,4,24590.0
JC340,5,25.14,1,176.27,0.1141,20,7,19370.06
JC411,5,4.42,1,238.43,0.0209,7,3,10805.83
JC637,2,148.03,1,654.88,0.2363,16,9,11073.49
JC671,5,31.53,0,258.45,0.5341,0,3,31197.47
JC683,3,15.67,1,210.81,0.2428,2,5,17041.51
JC687,2,71.8,1,505.9,0.1163,3,6,17291.14
JC869,5,50.67,1,242.11,0.2418,0,5,54151.28
JC925,1,75.56,1,684.64,0.075,7,6,8534.45
JC967,1,22.95,1,420.85,0.0492,10,5,18761.6
JC969,1,48.42,1,723.1,0.7004,24,8,81100.1
JD006,1,169.17,0,620.82,0.0466,7,7,6091.87
JD039,3,27.07,0,334.1,0.3509,23,5,25074.13
JD043,4,43.7,1,387.52,0.0224,0,5,60828.49
JD163,4,13.35,1,179.24,0.2648,4,5,9656.86
JD315,1,30.77,1,637.27,0.0939,4,5,25952.06
JD352,2,18.46,1,363.39,0.0047,0,3,18921.72
JD404,2,85.14,0,441.1,0.0668,20,7,6257.2
JD416,1,52.81,1,727.84,0.0277,3,6,16994.63
JD647,5,59.54,0,232.97,0.5204,19,6,101316.72
JD760,1,65.3,1,609.82,0.3171,5,6,10600.69
JD833,2,34.96,0,528.43,0.0733,19,3,27863.95
JD849,3,41.68,1,409.85,0.0636,0,7,5275.39
JD910,1,73.03,0,502.83,0.418,1,4,18002.92
JD968,4,26.29,1,294.53,0.0716,15,6,16199.15
JD988,5,55.94,1,294.85,0.1555,4,5,23953.09
JE018,3,18.08,1,370.43,0.3188,4,2,19186.84
JE030,3,13.74,1,396.83,0.075,3,5,12057.24
JE240,1,51.62,0,527.44,0.3238,28,7,50004.73
JE263,2,74.97,1,461.78,0.4048,23,8,25347.42
JE453,3,21.09,0,385.78,0.1245,7,5,28301.43
JE507,5,6.53,1,97.53,0.0152,4,5,6296.58
JE519,6,1.84,1,42.89,0.0961,7,5,21831.63
JE557,2,132.26,1,415.76,0.2069,1,6,13541.46
JE610,1,23.43,1,474.87,0.0164,14,6,11382.96
JE633,3,44.4,0,358.33,0.1196,1,6,12339.87
JE673,3,22.84,1,300.79,0.3828,6,5,24265.69
JE686,6,0.83,1,49.2,0.1889,12,5,10359.61
JE710,3,12.14,1,362.1,0.0384,19,6,35794.61
JF058,2,116.24,1,511.31,0.5793,4,6,30663.36
JF062,1,39.07,0,441.7,0.4155,6,4,163020.26
JF086,3,20.23,1,306.67,0.0359,12,6,5073.01
JF173,1,120.12,1,555.97,0.1808,13,8,8892.08
JF181,4,49.78,1,309.68,0.3311,2,5,41620.57
JF296,1,50.24,1,414.35,0.0972,26,8,10768.36
JF394,2,15.16,1,357.33,0.165,5,5,53664.87
JF641,4,23.66,1,386.2,0.4083,3,4,19861.1
JF719,3,36.35,1,375.21,0.0094,3,5,12447.17
JF742,2,22.73,1,259.69,0.0168,3,5,15129.11
JF759,2,49.08,1,457.13,0.005,25,9,21337.46
JF773,2,27.13,1,287.22,0.0048,4,6,6976.6
JF928,5,59.9,1,293.31,0.0165,3,6,13071.47
JG007,4,36.35,0,290.91,0.0048,15,6,3615.82
JG017,1,64.97,0,460.36,0.309,7,4,57636.21
JG067,5,15.67,0,201.13,0.1772,21,6,12448.65
JG129,2,116.93,1,602.54,0.2407,0,7,63114.65
JG140,3,42.74,1,313.57,0.1719,29,8,15570.84
JG148,1,87.68,1,583.46,0.0372,26,9,6617.51
JG267,1,52.63,1,430.49,0.3681,25,7,11884.25
JG298,2,83.57,1,619.99,0.5154,1,6,79331.1
JG325,1,66.6,0,547.56,0.5523,27,6,89972.59
JG350,1,35.36,1,451.67,0.168,7,6,7255.7
JG526,4,36.64,0,280.52,0.1316,4,4,21855.18
JG531,2,25.56,1,423.22,0.1942,6,6,12610.63
JG579,5,60.93,1,282.38,0.2544,17,8,8887.77
JG738,3,14.94,1,319.37,0.0916,7,4,16802.36
JG989,5,21.9,0,185.04,0.0509,19,5,6339.57
JH005,6,0.6,1,48.54,0.1622,6,4,18322.38
JH089,2,36.56,0,450.85,0.1831,5,5,48830.31
JH128,1,50.83,1,545.9,0.0533,4,6,29353.36
JH170,2,82.63,1,414.59,0.0117,21,8,1436.37
JH233,2,48.81,0,474.64,0.0083,1,3,10862.28
JH269,5,23.71,1,128.6,0.3787,23,7,22831.35
JH308,2,71.95,1,600.29,0.1128,20,8,34734.15
JH330,1,29.91,1,542.2,0.0978,3,5,13799.87
JH387,3,38.26,1,293.97,0.2196,5,7,17673.78
JH427,3,49.47,1,510.9,0.1381,4,6,38092.49
JH532,3,9.02,1,339.28,0.5202,2,5,27677.83
JH548,3,19.04,1,309.52,0.4923,18,6,89712.38
JH569,1,91.97,1,535.36,0.0002,21,9,4319.61
JH592,6,0.55,0,51.56,0.317,10,2,28699.68
JH643,6,1.87,1,39.27,0.2163,3,3,25083.83
JH739,4,13.04,0,214.76,0.3279,0,3,36186.01
JH744,2,74.68,1,472.71,0.0613,2,6,31594.46
JH851,3,16.14,1,313.4,0.1435,0,3,47634.58
JH923,1,55.41,0,644.98,0.0038,5,4,76941.98
JI023,6,1.04,0,46.54,0.045,26,5,7497.31
JI075,2,47.68,1,425.03,0.087,26,9,17296.7
JI104,2,64.74,1,607.77,0.0369,0,5,30873.73
JI136,1,62.44,1,595.15,0.6765,19,8,36133.87
JI183,6,3.58,0,34.47,0.0581,7,4,9264.18
JI256,2,69.85,0,547.0,0.1502,19,6,14367.48
JI271,3,20.05,0,334.23,0.0206,7,3,85683.0
JI282,4,23.71,1,349.41,0.0024,0,6,3673.31
JI382,2,51.53,1,370.58,0.0223,0,5,15111.14
JI585,1,67.03,1,547.28,0.2834,2,7,26119.09
JI675,2,55.09,1,515.04,0.4733,6,6,166282.3
JI851,6,1.82,1,44.97,0.2915,24,6,12539.59
JI933,3,8.61,1,304.26,0.2215,0,4,25035.71
JI979,1,83.92,1,421.49,0.0754,5,7,20421.62
JI993,1,40.57,0,569.77,0.4634,1,2,56097.83
JJ018,5,50.38,0,301.23,0.2486,27,7,15094.92
JJ221,1,45.95,0,581.95,0.072,24,9,12085.91
JJ275,1,116.82,1,549.85,0.6729,2,7,70789.58
JJ321,1,57.77,1,498.16,0.0024,24,8,23120.96
JJ380,1,29.3,1,523.08,0.019,10,7,13713.16
JJ422,6,0.41,1,46.63,0.7959,18,6,51253.04
JJ592,2,60.0,1,475.21,0.039,7,6,21724.28
JJ626,3,26.69,1,353.95,0.0986,17,6,9872.16
JJ667,2,43.75,1,349.11,0.1522,6,5,17622.08
JJ683,2,15.32,1,442.19,0.0048,0,4,24859.0
JJ998,5,26.25,1,276.75,0.2103,1,4,9611.39
JK009,1,65.01,0,517.04,0.007,4,4,5442.4
JK065,1,28.54,1,444.87,0.0738,4,7,14175.51
JK198,4,46.27,0,420.42,0.1824,16,5,49550.78
JK396,1,52.63,1,620.73,0.0338,2,3,19677.87
JK435,4,76.01,1,302.34,0.0623,0,5,6627.68
JK489,1,13.8,1,253.09,0.1069,7,5,14904.84
JK501,1,99.34,1,601.52,0.5983,4,7,62943.74
JK557,4,12.93,1,321.26,0.0017,6,3,16901.15
JK571,2,31.0,1,330.99,0.2255,29,6,71105.58
JK581,3,7.66,1,314.84,0.2074,2,5,24758.5
JK642,2,62.39,1,533.85,0.0956,20,9,21875.49
JK716,4,22.0,1,253.24,0.0054,4,4,9346.73
JK772,4,34.13,1,388.21,0.0151,17,5,7806.96
JK835,2,118.79,1,524.54,0.364,5,8,25170.22
JK897,1,35.21,1,450.44,0.2425,28,9,46550.03
JK907,1,38.6,1,460.37,0.4848,20,8,34128.48
JL032,1,62.54,1,561.62,0.195,6,7,17214.68
JL066,3,9.04,1,409.3,0.1922,19,6,13986.71
JL181,2,68.95,1,528.93,0.4214,1,6,31028.54
JL323,3,60.42,1,482.4,0.0312,0,4,21639.45
JL366,1,45.28,1,522.08,0.2707,23,8,31470.44
JL403,5,16.4,1,294.0,0.1094,0,5,23711.65
JL410,1,24.52,1,373.2,0.2079,15,7,20423.88
JL472,2,30.38,1,526.58,0.082,21,9,12270.38
JL515,5,27.52,1,145.13,0.1737,1,4,19853.18
JL624,2,40.91,0,388.18,0.4321,29,6,70297.31
JL726,1,28.68,1,476.88,0.3185,22,6,20779.22
JL928,1,52.2,0,546.45,0.0618,7,5,12679.76
JL956,3,38.23,1,293.57,0.284,1,6,19470.09
JM018,2,20.68,0,387.46,0.0196,4,3,39624.96
JM035,1,91.9,1,617.1,0.6152,24,8,30579.5
JM045,3,12.18,1,278.76,0.435,6,5,58683.33
JM211,1,23.88,0,611.52,0.0048,3,4,32360.44
JM353,1,79.62,1,639.34,0.0065,7,6,4290.79
JM432,1,42.3,0,502.3,0.1727,0,3,39233.2
JM468,2,10.85,1,441.89,0.3298,28,8,23858.23
JM498,2,34.42,1,456.98,0.1795,17,6,22244.13
JM532,1,57.43,1,404.75,0.0864,5,6,2890.48
JM592,2,50.51,0,350.31,0.0239,1,3,16805.92
JM608,2,56.66,1,520.74,0.0465,3,6,94999.42
JM627,4,26.5,0,335.01,0.1323,11,4,22541.16
JM654,1,28.16,1,674.73,0.2667,21,9,7670.64
JM729,2,63.07,1,262.63,0.073,5,6,45635.97
JM757,4,8.32,1,272.44,0.1893,27,8,5333.84
JM790,1,38.56,1,566.92,0.515,6,5,35045.44
JM942,2,35.67,1,366.12,0.3876,3,5,20206.21
JM986,1,88.13,1,389.51,0.2846,3,6,20619.11
JN026,1,65.47,1,683.26,0.0182,7,6,23416.73
JN062,1,41.14,0,555.52,0.0007,1,4,41701.54
JN222,3,38.21,1,390.41,0.0388,15,7,8238.3
JN368,1,30.3,1,656.56,0.1795,0,4,29506.55
JN381,3,12.14,1,489.39,0.1525,7,5,35143.28
JN574,1,170.34,1,612.47,0.0121,5,8,13460.51
JN648,2,29.89,1,399.75,0.4527,0,4,28314.06
JN747,6,0.41,1,36.73,0.0541,0,4,18393.01
JN988,4,20.05,1,294.81,0.212,8,4,7097.92
JO001,1,44.08,0,508.1,0.2336,6,4,24676.45
JO069,3,15.39,0,327.01,0.0141,0,2,19378.82
JO078,5,57.33,1,301.57,0.6704,0,5,100813.83
JO083,2,30.61,0,427.27,0.056,6,3,84447.87
JO092,2,54.61,0,338.08,0.5145,4,4,50260.8
JO188,1,35.55,1,504.68,0.007,30,8,43996.11
JO196,1,83.8,1,837.14,0.1023,25,9,12800.75
JO233,1,41.17,1,460.76,0.1714,7,5,16566.81
JO243,2,142.95,1,755.01,0.3328,18,9,20676.89
JO269,3,12.41,0,311.15,0.0357,14,5,9537.19
JO468,2,9.0,1,369.94,0.2018,2,3,22349.88
JO523,1,61.23,1,494.16,0.3861,9,7,56926.3
JO617,3,25.87,1,364.36,0.0606,7,6,22481.77
JO712,1,92.42,1,561.72,0.0385,0,7,12028.77
JO771,6,0.91,1,41.28,0.0734,3,5,8307.11
JO803,3,19.56,0,394.38,0.489,3,3,125501.39
JP092,5,47.42,0,237.24,0.0796,24,8,16282.35
JP122,3,11.3,1,365.73,0.3134,12,6,19259.7
JP243,2,63.92,0,555.18,0.1543,0,3,13113.36
JP297,2,19.15,1,448.54,0.0215,6,6,18247.23
JP340,2,68.29,1,421.45,0.5099,6,6,25804.41
JP491,3,54.28,1,533.83,0.5274,27,7,41861.29
JP502,3,28.91,1,430.99,0.3037,3,4,33062.06
JP579,1,92.21,1,581.39,0.3386,22,7,31128.35
JP607,4,18.47,1,320.51,0.3661,2,5,23343.29
JP621,2,54.58,0,385.37,0.1719,3,3,8175.48
JP673,3,11.73,1,284.33,0.2179,3,3,9072.54
JP683,1,26.25,1,481.63,0.0052,7,5,25117.79
JP697,2,40.6,1,387.97,0.0842,27,8,14441.47
JP747,3,14.58,1,390.74,0.0904,3,4,15920.81
JP776,3,45.51,1,395.87,0.237,2,5,35846.16
JP866,1,93.31,1,542.56,0.1467,1,5,17238.99
JP957,1,38.74,1,541.72,0.2225,6,6,28273.67
JP972,1,77.87,1,411.88,0.1978,21,10,24984.95
JQ068,6,1.33,1,52.99,0.3855,23,6,2212.78
JQ152,3,9.1,1,288.87,0.3471,25,6,71040.54
JQ159,4,29.54,1,363.5,0.3916,0,4,17125.6
JQ199,2,19.22,1,301.23,0.0771,3,5,13780.1
JQ295,1,132.31,1,585.2,0.2525,0,7,6793.38
JQ306,1,90.5,1,493.22,0.0943,25,9,9694.22
JQ319,2,30.14,0,472.75,0.013,2,4,16472.32
JQ339,2,13.1,0,465.58,0.0969,3,1,12420.28
JQ512,2,79.84,1,580.99,0.2176,0,5,10968.35
JQ550,1,74.43,0,540.28,0.184,2,4,38887.19
JQ623,2,25.46,1,507.95,0.0738,18,6,6442.36
JQ635,2,37.47,0,467.79,0.3979,5,5,39538.34
JQ650,2,60.29,0,529.16,0.3493,6,5,37024.95
JQ652,2,25.02,0,372.27,0.0347,7,3,11973.93
JQ667,5,40.18,1,260.89,0.0777,26,9,4727.75
JQ806,2,115.11,1,565.63,0.1202,11,8,21659.95
JQ946,4,36.07,1,304.51,0.6567,13,6,28772.48
JR300,3,22.12,0,393.37,0.1027,22,5,15594.05
JR419,4,9.97,0,267.0,0.0969,14,3,11664.01
JR456,2,29.42,1,406.25,0.0949,4,6,14486.46
JR459,3,17.74,1,403.18,0.582,0,5,37901.41
JR470,2,16.57,1,346.0,0.1774,19,5,16823.14
JR526,2,65.51,1,556.09,0.2599,0,5,20007.37
JR601,6,2.25,0,58.68,0.0208,3,3,11615.67
JR656,6,0.79,0,37.43,0.0456,3,3,34538.46
JR767,4,9.69,0,289.46,0.043,12,4,35612.41
JR819,2,28.19,1,482.81,0.4661,1,5,52662.47
JR864,2,51.75,1,361.54,0.1052,0,7,25267.14
JS021,1,50.36,1,462.5,0.2841,6,6,13551.87
JS138,1,38.67,1,542.27,0.0488,7,5,17873.79
JS306,1,15.9,1,498.73,0.3736,0,5,16630.27
JS336,2,55.71,1,525.29,0.096,24,9,27880.32
JS340,6,1.55,1,42.75,0.0099,6,4,8385.8
JS377,1,51.93,0,506.01,0.0949,6,6,51101.71
JS407,3,26.01,0,315.84,0.091,1,3,7081.79
JS408,5,22.55,1,200.24,0.2967,1,5,30666.77
JS411,1,66.72,1,724.88,0.2088,4,4,25631.88
